invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Sales,Profit,Month,Weekday,hour,rating_group,profit_per_unit
9311,WALM074,Weslaco,Home and lifestyle,74.0,1.0,2020-02-23,13:30:00,Cash,4.0,0.33,74.0,24.42,2,Sunday,13,Poor,24.42
9312,WALM074,Weslaco,Fashion accessories,44.0,3.0,2022-10-22,9:06:00,Cash,3.0,0.33,132.0,43.56,10,Saturday,9,Poor,14.520000000000001
9313,WALM069,Rockwall,Home and lifestyle,21.0,3.0,2023-01-18,9:11:00,Cash,4.0,0.33,63.0,20.790000000000003,1,Wednesday,9,Poor,6.930000000000001
9314,WALM029,Round Rock,Fashion accessories,38.0,1.0,2020-07-09,10:33:00,Cash,6.0,0.48,38.0,18.24,7,Thursday,10,Fair,18.24
9315,WALM075,San Marcos,Home and lifestyle,82.0,3.0,2021-02-09,9:15:00,Cash,5.0,0.33,246.0,81.18,2,Tuesday,9,Poor,27.060000000000002
9316,WALM029,Round Rock,Fashion accessories,74.0,1.0,2023-10-26,12:34:00,Cash,4.0,0.48,74.0,35.519999999999996,10,Thursday,12,Poor,35.519999999999996
9317,WALM029,Round Rock,Home and lifestyle,21.0,2.0,2022-06-17,9:32:00,Cash,5.0,0.48,42.0,20.16,6,Friday,9,Poor,10.08
9318,WALM069,Rockwall,Fashion accessories,76.0,1.0,2023-12-23,10:13:00,Cash,3.0,0.33,76.0,25.080000000000002,12,Saturday,10,Poor,25.080000000000002
9319,WALM069,Rockwall,Home and lifestyle,16.0,1.0,2023-07-03,12:50:00,Cash,3.0,0.33,16.0,5.28,7,Monday,12,Poor,5.28
9320,WALM025,Waco,Fashion accessories,76.0,3.0,2023-08-20,6:30:00,Cash,7.0,0.48,228.0,109.44,8,Sunday,6,Good,36.48
9321,WALM025,Waco,Home and lifestyle,53.0,1.0,2022-07-02,12:06:00,Cash,6.0,0.48,53.0,25.439999999999998,7,Saturday,12,Fair,25.439999999999998
9322,WALM075,San Marcos,Fashion accessories,81.0,1.0,2021-11-27,11:27:00,Cash,6.0,0.33,81.0,26.73,11,Saturday,11,Fair,26.73
9323,WALM055,Waxahachie,Home and lifestyle,47.0,2.0,2021-09-22,11:30:00,Cash,5.0,0.33,94.0,31.020000000000003,9,Wednesday,11,Poor,15.510000000000002
9324,WALM082,Weslaco,Fashion accessories,75.0,1.0,2022-04-15,10:33:00,Cash,3.0,0.33,75.0,24.75,4,Friday,10,Poor,24.75
9325,WALM086,Rosenberg,Home and lifestyle,15.0,3.0,2021-05-10,16:45:00,Cash,6.0,0.33,45.0,14.850000000000001,5,Monday,16,Fair,4.95
9326,WALM055,Waxahachie,Fashion accessories,58.0,2.0,2023-09-20,6:59:00,Cash,7.0,0.33,116.0,38.28,9,Wednesday,6,Good,19.14
9327,WALM003,San Antonio,Home and lifestyle,71.0,2.0,2021-01-24,11:57:00,Cash,5.0,0.48,142.0,68.16,1,Sunday,11,Poor,34.08
9328,WALM025,Waco,Fashion accessories,62.0,1.0,2021-11-03,10:00:00,Cash,7.0,0.48,62.0,29.759999999999998,11,Wednesday,10,Good,29.759999999999998
9329,WALM056,Rowlett,Home and lifestyle,57.0,1.0,2020-09-23,7:20:00,Cash,3.0,0.33,57.0,18.810000000000002,9,Wednesday,7,Poor,18.810000000000002
9330,WALM046,Temple,Fashion accessories,59.0,3.0,2021-07-02,10:12:00,Cash,4.0,0.48,177.0,84.96,7,Friday,10,Poor,28.319999999999997
9331,WALM082,Weslaco,Home and lifestyle,17.0,3.0,2022-12-13,12:18:00,Cash,4.0,0.33,51.0,16.830000000000002,12,Tuesday,12,Poor,5.61
9332,WALM099,Weatherford,Fashion accessories,56.0,1.0,2023-07-18,11:00:00,Cash,7.0,0.18,56.0,10.08,7,Tuesday,11,Good,10.08
9333,WALM054,Sherman,Home and lifestyle,68.0,3.0,2020-05-22,7:34:00,Cash,7.0,0.21,204.0,42.839999999999996,5,Friday,7,Good,14.28
9334,WALM056,Rowlett,Fashion accessories,61.0,3.0,2021-04-09,8:56:00,Cash,5.0,0.33,183.0,60.39,4,Friday,8,Poor,20.13
9335,WALM029,Round Rock,Home and lifestyle,24.0,3.0,2023-05-02,7:06:00,Cash,4.0,0.48,72.0,34.56,5,Tuesday,7,Poor,11.520000000000001
9336,WALM009,Plano,Fashion accessories,72.0,2.0,2023-08-10,9:51:00,Cash,4.0,0.48,144.0,69.12,8,Thursday,9,Poor,34.56
9337,WALM089,Southlake,Home and lifestyle,36.0,1.0,2021-06-27,11:54:00,Cash,5.0,0.33,36.0,11.88,6,Sunday,11,Poor,11.88
9338,WALM029,Round Rock,Fashion accessories,19.0,1.0,2020-10-02,14:18:00,Cash,6.0,0.48,19.0,9.12,10,Friday,14,Fair,9.12
9339,WALM074,Weslaco,Home and lifestyle,50.0,1.0,2021-03-23,6:34:00,Cash,7.0,0.33,50.0,16.5,3,Tuesday,6,Good,16.5
9340,WALM069,Rockwall,Fashion accessories,83.0,2.0,2020-05-24,11:08:00,Cash,3.0,0.33,166.0,54.78,5,Sunday,11,Poor,27.39
9341,WALM086,Rosenberg,Home and lifestyle,84.0,2.0,2020-01-27,12:23:00,Cash,3.0,0.33,168.0,55.440000000000005,1,Monday,12,Poor,27.720000000000002
9342,WALM082,Weslaco,Fashion accessories,80.0,1.0,2021-05-07,10:29:00,Cash,7.0,0.33,80.0,26.400000000000002,5,Friday,10,Good,26.400000000000002
9343,WALM086,Rosenberg,Home and lifestyle,19.0,2.0,2021-04-26,9:14:00,Cash,7.0,0.33,38.0,12.540000000000001,4,Monday,9,Good,6.2700000000000005
9344,WALM073,Seguin,Fashion accessories,69.0,1.0,2022-09-08,13:23:00,Cash,7.0,0.33,69.0,22.77,9,Thursday,13,Good,22.77
9345,WALM054,Sherman,Home and lifestyle,63.0,2.0,2022-03-30,10:28:00,Cash,3.0,0.21,126.0,26.459999999999997,3,Wednesday,10,Poor,13.229999999999999
9346,WALM050,Victoria,Fashion accessories,72.0,2.0,2020-04-16,10:49:00,Credit card,6.0,0.48,144.0,69.12,4,Thursday,10,Fair,34.56
9347,WALM009,Plano,Home and lifestyle,34.0,2.0,2023-02-13,16:10:00,Cash,6.0,0.48,68.0,32.64,2,Monday,16,Fair,16.32
9348,WALM038,Sugar Land,Fashion accessories,32.0,3.0,2020-05-24,7:49:00,Cash,7.0,0.48,96.0,46.08,5,Sunday,7,Good,15.36
9349,WALM058,Port Arthur,Home and lifestyle,40.0,2.0,2020-12-31,11:16:00,Cash,4.0,0.33,80.0,26.400000000000002,12,Thursday,11,Poor,13.200000000000001
9350,WALM035,San Angelo,Fashion accessories,60.0,2.0,2020-11-11,7:13:00,Cash,3.0,0.48,120.0,57.599999999999994,11,Wednesday,7,Poor,28.799999999999997
9351,WALM087,Waxahachie,Home and lifestyle,19.0,3.0,2020-04-24,11:23:00,Cash,7.0,0.33,57.0,18.810000000000002,4,Friday,11,Good,6.2700000000000005
9352,WALM032,Tyler,Fashion accessories,70.0,1.0,2022-06-22,14:54:00,Cash,3.0,0.48,70.0,33.6,6,Wednesday,14,Poor,33.6
9353,WALM030,Richardson,Home and lifestyle,47.0,3.0,2023-01-24,15:24:00,Cash,3.0,0.48,141.0,67.67999999999999,1,Tuesday,15,Poor,22.56
9354,WALM030,Richardson,Fashion accessories,61.0,2.0,2020-04-27,15:32:00,Cash,3.0,0.48,122.0,58.559999999999995,4,Monday,15,Poor,29.279999999999998
9355,WALM035,San Angelo,Home and lifestyle,31.0,2.0,2023-09-15,16:28:00,Cash,5.0,0.48,62.0,29.759999999999998,9,Friday,16,Poor,14.879999999999999
9356,WALM054,Sherman,Fashion accessories,50.0,1.0,2021-10-12,13:12:00,Cash,5.0,0.33,50.0,16.5,10,Tuesday,13,Poor,16.5
9357,WALM029,Round Rock,Home and lifestyle,82.0,3.0,2021-07-24,13:37:00,Cash,7.0,0.48,246.0,118.08,7,Saturday,13,Good,39.36
9358,WALM099,Weatherford,Fashion accessories,47.0,3.0,2022-11-07,13:03:00,Cash,6.0,0.18,141.0,25.38,11,Monday,13,Fair,8.459999999999999
9359,WALM055,Waxahachie,Home and lifestyle,63.0,2.0,2020-12-20,13:00:00,Cash,3.0,0.33,126.0,41.580000000000005,12,Sunday,13,Poor,20.790000000000003
9360,WALM009,Plano,Fashion accessories,82.0,3.0,2023-07-19,7:08:00,Cash,4.0,0.48,246.0,118.08,7,Wednesday,7,Poor,39.36
9361,WALM075,San Marcos,Home and lifestyle,77.0,3.0,2021-10-17,11:33:00,Cash,4.0,0.33,231.0,76.23,10,Sunday,11,Poor,25.41
9362,WALM009,Plano,Fashion accessories,83.0,3.0,2023-10-14,11:42:00,Cash,5.0,0.48,249.0,119.52,10,Saturday,11,Poor,39.839999999999996
9363,WALM050,Victoria,Home and lifestyle,60.0,2.0,2020-03-29,15:06:00,Credit card,7.0,0.48,120.0,57.599999999999994,3,Sunday,15,Good,28.799999999999997
9364,WALM084,Schertz,Fashion accessories,46.0,1.0,2022-12-26,14:18:00,Cash,6.0,0.33,46.0,15.180000000000001,12,Monday,14,Fair,15.180000000000001
9365,WALM054,Sherman,Home and lifestyle,56.0,3.0,2020-09-22,9:11:00,Cash,7.0,0.21,168.0,35.28,9,Tuesday,9,Good,11.76
9366,WALM065,Texas City,Fashion accessories,67.0,3.0,2023-06-13,7:29:00,Cash,6.0,0.33,201.0,66.33,6,Tuesday,7,Fair,22.11
9367,WALM038,Sugar Land,Home and lifestyle,66.0,2.0,2023-05-05,8:05:00,Cash,4.0,0.48,132.0,63.36,5,Friday,8,Poor,31.68
9368,WALM038,Sugar Land,Fashion accessories,15.0,3.0,2022-05-14,14:43:00,Cash,6.0,0.48,45.0,21.599999999999998,5,Saturday,14,Fair,7.199999999999999
9369,WALM086,Rosenberg,Home and lifestyle,68.0,1.0,2020-11-17,9:09:00,Cash,5.0,0.33,68.0,22.44,11,Tuesday,9,Poor,22.44
9370,WALM029,Round Rock,Fashion accessories,53.0,1.0,2023-01-01,12:46:00,Cash,6.0,0.48,53.0,25.439999999999998,1,Sunday,12,Fair,25.439999999999998
9371,WALM082,Weslaco,Home and lifestyle,84.0,1.0,2020-05-21,9:39:00,Cash,7.0,0.33,84.0,27.720000000000002,5,Thursday,9,Good,27.720000000000002
9372,WALM086,Rosenberg,Fashion accessories,29.0,1.0,2023-11-14,7:57:00,Cash,3.0,0.33,29.0,9.57,11,Tuesday,7,Poor,9.57
9373,WALM099,Weatherford,Home and lifestyle,79.0,3.0,2023-09-07,15:16:00,Cash,6.0,0.18,237.0,42.66,9,Thursday,15,Fair,14.219999999999999
9374,WALM056,Rowlett,Fashion accessories,41.0,3.0,2023-08-25,7:05:00,Cash,4.0,0.33,123.0,40.59,8,Friday,7,Poor,13.530000000000001
9375,WALM073,Seguin,Home and lifestyle,40.0,2.0,2023-04-21,6:46:00,Cash,4.0,0.33,80.0,26.400000000000002,4,Friday,6,Poor,13.200000000000001
9376,WALM086,Rosenberg,Fashion accessories,17.0,3.0,2021-07-27,11:30:00,Cash,3.0,0.33,51.0,16.830000000000002,7,Tuesday,11,Poor,5.61
9377,WALM089,Southlake,Home and lifestyle,76.0,1.0,2020-01-05,14:13:00,Cash,5.0,0.33,76.0,25.080000000000002,1,Sunday,14,Poor,25.080000000000002
9378,WALM056,Rowlett,Fashion accessories,30.0,1.0,2023-09-22,6:09:00,Cash,5.0,0.33,30.0,9.9,9,Friday,6,Poor,9.9
9379,WALM054,Sherman,Home and lifestyle,46.0,1.0,2022-04-30,14:42:00,Cash,5.0,0.21,46.0,9.66,4,Saturday,14,Poor,9.66
9380,WALM087,Waxahachie,Fashion accessories,23.0,1.0,2021-12-15,11:49:00,Cash,7.0,0.33,23.0,7.590000000000001,12,Wednesday,11,Good,7.590000000000001
9381,WALM073,Seguin,Home and lifestyle,63.0,2.0,2023-10-07,6:44:00,Cash,7.0,0.33,126.0,41.580000000000005,10,Saturday,6,Good,20.790000000000003
9382,WALM029,Round Rock,Fashion accessories,71.0,3.0,2023-01-28,14:10:00,Cash,5.0,0.48,213.0,102.24,1,Saturday,14,Poor,34.08
9383,WALM065,Texas City,Home and lifestyle,83.0,2.0,2022-08-12,9:06:00,Cash,6.0,0.33,166.0,54.78,8,Friday,9,Fair,27.39
9384,WALM058,Port Arthur,Fashion accessories,52.0,2.0,2022-04-16,12:11:00,Cash,3.0,0.33,104.0,34.32,4,Saturday,12,Poor,17.16
9385,WALM089,Southlake,Home and lifestyle,56.0,3.0,2022-01-22,7:05:00,Cash,3.0,0.33,168.0,55.440000000000005,1,Saturday,7,Poor,18.48
9386,WALM055,Waxahachie,Fashion accessories,59.0,2.0,2022-02-02,6:50:00,Cash,4.0,0.33,118.0,38.940000000000005,2,Wednesday,6,Poor,19.470000000000002
9387,WALM046,Temple,Home and lifestyle,62.0,3.0,2020-12-22,6:37:00,Cash,4.0,0.48,186.0,89.28,12,Tuesday,6,Poor,29.76
9388,WALM003,San Antonio,Fashion accessories,72.0,3.0,2020-04-07,14:21:00,Cash,6.0,0.48,216.0,103.67999999999999,4,Tuesday,14,Fair,34.559999999999995
9389,WALM032,Tyler,Home and lifestyle,27.0,1.0,2022-02-07,8:35:00,Cash,7.0,0.48,27.0,12.959999999999999,2,Monday,8,Good,12.959999999999999
9390,WALM099,Weatherford,Fashion accessories,83.0,3.0,2022-11-13,14:55:00,Cash,6.0,0.18,249.0,44.82,11,Sunday,14,Fair,14.94
9391,WALM084,Schertz,Home and lifestyle,29.0,3.0,2021-10-01,7:26:00,Cash,7.0,0.33,87.0,28.71,10,Friday,7,Good,9.57
9392,WALM075,San Marcos,Fashion accessories,28.0,2.0,2021-11-30,9:46:00,Cash,4.0,0.33,56.0,18.48,11,Tuesday,9,Poor,9.24
9393,WALM050,Victoria,Home and lifestyle,62.0,3.0,2020-08-26,12:37:00,Credit card,5.0,0.48,186.0,89.28,8,Wednesday,12,Poor,29.76
9394,WALM046,Temple,Fashion accessories,29.0,1.0,2022-12-08,14:33:00,Cash,4.0,0.48,29.0,13.92,12,Thursday,14,Poor,13.92
9395,WALM084,Schertz,Home and lifestyle,28.0,1.0,2022-04-29,7:44:00,Cash,4.0,0.33,28.0,9.24,4,Friday,7,Poor,9.24
9396,WALM003,San Antonio,Fashion accessories,59.0,3.0,2023-09-26,11:01:00,Cash,5.0,0.48,177.0,84.96,9,Tuesday,11,Poor,28.319999999999997
9397,WALM084,Schertz,Home and lifestyle,17.0,1.0,2020-04-09,16:36:00,Cash,6.0,0.33,17.0,5.61,4,Thursday,16,Fair,5.61
9398,WALM065,Texas City,Fashion accessories,66.0,3.0,2023-01-22,15:27:00,Cash,4.0,0.33,198.0,65.34,1,Sunday,15,Poor,21.78
9399,WALM084,Schertz,Home and lifestyle,80.0,1.0,2021-06-20,16:38:00,Cash,4.0,0.33,80.0,26.400000000000002,6,Sunday,16,Poor,26.400000000000002
9400,WALM032,Tyler,Fashion accessories,33.0,3.0,2023-03-30,15:38:00,Cash,5.0,0.48,99.0,47.519999999999996,3,Thursday,15,Poor,15.839999999999998
9401,WALM075,San Marcos,Home and lifestyle,62.0,3.0,2023-07-12,13:29:00,Cash,5.0,0.33,186.0,61.38,7,Wednesday,13,Poor,20.46
9402,WALM029,Round Rock,Fashion accessories,55.0,2.0,2022-04-30,10:56:00,Cash,7.0,0.48,110.0,52.8,4,Saturday,10,Good,26.4
9403,WALM087,Waxahachie,Home and lifestyle,59.0,1.0,2023-12-07,9:08:00,Cash,5.0,0.33,59.0,19.470000000000002,12,Thursday,9,Poor,19.470000000000002
9404,WALM086,Rosenberg,Fashion accessories,16.0,1.0,2021-02-03,16:44:00,Cash,3.0,0.33,16.0,5.28,2,Wednesday,16,Poor,5.28
9405,WALM099,Weatherford,Home and lifestyle,58.0,1.0,2021-09-03,11:45:00,Cash,7.0,0.18,58.0,10.44,9,Friday,11,Good,10.44
9406,WALM084,Schertz,Fashion accessories,67.0,2.0,2023-06-29,9:53:00,Cash,6.0,0.33,134.0,44.22,6,Thursday,9,Fair,22.11
9407,WALM065,Texas City,Home and lifestyle,38.0,3.0,2023-04-12,16:27:00,Cash,3.0,0.33,114.0,37.620000000000005,4,Wednesday,16,Poor,12.540000000000001
9408,WALM065,Texas City,Fashion accessories,20.0,3.0,2020-01-08,15:39:00,Cash,6.0,0.33,60.0,19.8,1,Wednesday,15,Fair,6.6000000000000005
9409,WALM074,Weslaco,Home and lifestyle,29.0,2.0,2022-06-28,11:51:00,Cash,7.0,0.33,58.0,19.14,6,Tuesday,11,Good,9.57
9410,WALM058,Port Arthur,Fashion accessories,55.0,1.0,2023-09-09,10:14:00,Cash,3.0,0.33,55.0,18.150000000000002,9,Saturday,10,Poor,18.150000000000002
9411,WALM009,Plano,Home and lifestyle,33.0,2.0,2020-05-27,15:23:00,Cash,5.0,0.48,66.0,31.68,5,Wednesday,15,Poor,15.84
9412,WALM003,San Antonio,Fashion accessories,52.0,3.0,2020-12-20,6:58:00,Cash,5.0,0.48,156.0,74.88,12,Sunday,6,Poor,24.959999999999997
9413,WALM065,Texas City,Home and lifestyle,37.0,3.0,2022-02-21,11:07:00,Cash,3.0,0.33,111.0,36.63,2,Monday,11,Poor,12.21
9414,WALM003,San Antonio,Fashion accessories,39.0,2.0,2020-07-16,8:15:00,Cash,4.0,0.48,78.0,37.44,7,Thursday,8,Poor,18.72
9415,WALM086,Rosenberg,Home and lifestyle,22.0,1.0,2022-03-20,16:45:00,Cash,6.0,0.33,22.0,7.260000000000001,3,Sunday,16,Fair,7.260000000000001
9416,WALM074,Weslaco,Fashion accessories,54.0,1.0,2020-02-16,16:33:00,Cash,4.0,0.33,54.0,17.82,2,Sunday,16,Poor,17.82
9417,WALM029,Round Rock,Home and lifestyle,50.0,3.0,2021-09-27,12:59:00,Cash,7.0,0.48,150.0,72.0,9,Monday,12,Good,24.0
9418,WALM054,Sherman,Fashion accessories,62.0,2.0,2020-05-10,11:03:00,Cash,7.0,0.33,124.0,40.92,5,Sunday,11,Good,20.46
9419,WALM065,Texas City,Home and lifestyle,37.0,1.0,2022-05-27,11:53:00,Cash,4.0,0.33,37.0,12.21,5,Friday,11,Poor,12.21
9420,WALM030,Richardson,Fashion accessories,70.0,2.0,2021-04-06,13:27:00,Cash,6.0,0.48,140.0,67.2,4,Tuesday,13,Fair,33.6
9421,WALM050,Victoria,Home and lifestyle,62.0,2.0,2020-04-06,11:01:00,Credit card,7.0,0.48,124.0,59.519999999999996,4,Monday,11,Good,29.759999999999998
9422,WALM054,Sherman,Fashion accessories,44.0,2.0,2022-10-09,12:39:00,Cash,7.0,0.33,88.0,29.040000000000003,10,Sunday,12,Good,14.520000000000001
9423,WALM073,Seguin,Home and lifestyle,30.0,2.0,2020-01-29,13:02:00,Cash,7.0,0.33,60.0,19.8,1,Wednesday,13,Good,9.9
9424,WALM038,Sugar Land,Fashion accessories,66.0,1.0,2020-12-08,6:58:00,Cash,4.0,0.48,66.0,31.68,12,Tuesday,6,Poor,31.68
9425,WALM009,Plano,Home and lifestyle,16.0,1.0,2020-05-05,8:50:00,Cash,7.0,0.48,16.0,7.68,5,Tuesday,8,Good,7.68
9426,WALM099,Weatherford,Fashion accessories,84.0,2.0,2020-04-05,6:36:00,Cash,5.0,0.18,168.0,30.24,4,Sunday,6,Poor,15.12
9427,WALM054,Sherman,Home and lifestyle,25.0,3.0,2023-09-29,9:24:00,Cash,6.0,0.21,75.0,15.75,9,Friday,9,Fair,5.25
9428,WALM050,Victoria,Fashion accessories,39.0,2.0,2020-05-28,13:56:00,Credit card,5.0,0.48,78.0,37.44,5,Thursday,13,Poor,18.72
9429,WALM032,Tyler,Home and lifestyle,44.0,1.0,2022-06-20,7:37:00,Cash,7.0,0.48,44.0,21.119999999999997,6,Monday,7,Good,21.119999999999997
9430,WALM086,Rosenberg,Fashion accessories,48.0,3.0,2021-01-19,16:37:00,Cash,4.0,0.33,144.0,47.52,1,Tuesday,16,Poor,15.840000000000002
9431,WALM038,Sugar Land,Home and lifestyle,57.0,2.0,2022-08-11,8:51:00,Cash,3.0,0.48,114.0,54.72,8,Thursday,8,Poor,27.36
9432,WALM087,Waxahachie,Fashion accessories,16.0,2.0,2023-11-14,16:41:00,Cash,4.0,0.33,32.0,10.56,11,Tuesday,16,Poor,5.28
9433,WALM056,Rowlett,Home and lifestyle,50.0,3.0,2021-01-17,8:20:00,Cash,5.0,0.33,150.0,49.5,1,Sunday,8,Poor,16.5
9434,WALM035,San Angelo,Fashion accessories,85.0,3.0,2023-04-01,14:32:00,Cash,5.0,0.48,255.0,122.39999999999999,4,Saturday,14,Poor,40.8
9435,WALM099,Weatherford,Home and lifestyle,53.0,2.0,2021-08-24,7:12:00,Cash,5.0,0.18,106.0,19.08,8,Tuesday,7,Poor,9.54
9436,WALM055,Waxahachie,Fashion accessories,75.0,3.0,2021-03-11,15:59:00,Cash,7.0,0.33,225.0,74.25,3,Thursday,15,Good,24.75
9437,WALM087,Waxahachie,Home and lifestyle,69.0,2.0,2020-02-19,16:33:00,Cash,5.0,0.33,138.0,45.54,2,Wednesday,16,Poor,22.77
9438,WALM086,Rosenberg,Fashion accessories,34.0,3.0,2022-04-09,9:26:00,Cash,4.0,0.33,102.0,33.660000000000004,4,Saturday,9,Poor,11.22
9439,WALM075,San Marcos,Home and lifestyle,56.0,2.0,2021-10-04,7:21:00,Cash,7.0,0.33,112.0,36.96,10,Monday,7,Good,18.48
9440,WALM086,Rosenberg,Fashion accessories,54.0,3.0,2022-07-19,6:54:00,Cash,5.0,0.33,162.0,53.46,7,Tuesday,6,Poor,17.82
9441,WALM065,Texas City,Home and lifestyle,37.0,2.0,2023-08-03,15:02:00,Cash,4.0,0.33,74.0,24.42,8,Thursday,15,Poor,12.21
9442,WALM058,Port Arthur,Fashion accessories,55.0,2.0,2022-02-24,15:37:00,Cash,5.0,0.33,110.0,36.300000000000004,2,Thursday,15,Poor,18.150000000000002
9443,WALM089,Southlake,Home and lifestyle,20.0,1.0,2021-05-22,15:16:00,Cash,4.0,0.33,20.0,6.6000000000000005,5,Saturday,15,Poor,6.6000000000000005
9444,WALM055,Waxahachie,Fashion accessories,44.0,1.0,2021-10-01,13:03:00,Cash,3.0,0.33,44.0,14.520000000000001,10,Friday,13,Poor,14.520000000000001
9445,WALM065,Texas City,Home and lifestyle,68.0,2.0,2023-07-28,13:06:00,Cash,7.0,0.33,136.0,44.88,7,Friday,13,Good,22.44
9446,WALM082,Weslaco,Fashion accessories,71.0,3.0,2021-10-06,9:06:00,Cash,3.0,0.33,213.0,70.29,10,Wednesday,9,Poor,23.430000000000003
9447,WALM029,Round Rock,Home and lifestyle,52.0,1.0,2023-06-29,9:48:00,Cash,4.0,0.48,52.0,24.96,6,Thursday,9,Poor,24.96
9448,WALM086,Rosenberg,Fashion accessories,77.0,3.0,2020-09-13,12:54:00,Cash,7.0,0.33,231.0,76.23,9,Sunday,12,Good,25.41
9449,WALM058,Port Arthur,Home and lifestyle,52.0,2.0,2023-04-28,16:27:00,Cash,3.0,0.33,104.0,34.32,4,Friday,16,Poor,17.16
9450,WALM054,Sherman,Fashion accessories,28.0,3.0,2021-08-11,16:53:00,Cash,7.0,0.33,84.0,27.720000000000002,8,Wednesday,16,Good,9.24
9451,WALM054,Sherman,Home and lifestyle,51.0,2.0,2020-04-08,7:14:00,Cash,6.0,0.21,102.0,21.419999999999998,4,Wednesday,7,Fair,10.709999999999999
9452,WALM030,Richardson,Fashion accessories,82.0,2.0,2022-07-15,8:25:00,Cash,5.0,0.48,164.0,78.72,7,Friday,8,Poor,39.36
9453,WALM069,Rockwall,Home and lifestyle,62.0,3.0,2022-04-23,6:03:00,Cash,3.0,0.33,186.0,61.38,4,Saturday,6,Poor,20.46
9454,WALM089,Southlake,Fashion accessories,15.0,3.0,2021-10-24,16:06:00,Cash,6.0,0.33,45.0,14.850000000000001,10,Sunday,16,Fair,4.95
9455,WALM065,Texas City,Home and lifestyle,69.0,3.0,2020-12-24,16:02:00,Cash,3.0,0.33,207.0,68.31,12,Thursday,16,Poor,22.77
9456,WALM003,San Antonio,Fashion accessories,64.0,1.0,2020-11-27,15:50:00,Cash,6.0,0.48,64.0,30.72,11,Friday,15,Fair,30.72
9457,WALM009,Plano,Home and lifestyle,20.0,2.0,2023-05-09,14:21:00,Cash,7.0,0.48,40.0,19.2,5,Tuesday,14,Good,9.6
9458,WALM086,Rosenberg,Fashion accessories,47.0,1.0,2022-03-29,12:42:00,Cash,4.0,0.33,47.0,15.510000000000002,3,Tuesday,12,Poor,15.510000000000002
9459,WALM038,Sugar Land,Home and lifestyle,33.0,1.0,2023-06-25,14:42:00,Cash,5.0,0.48,33.0,15.84,6,Sunday,14,Poor,15.84
9460,WALM086,Rosenberg,Fashion accessories,72.0,1.0,2023-08-08,7:28:00,Cash,5.0,0.33,72.0,23.76,8,Tuesday,7,Poor,23.76
9461,WALM069,Rockwall,Home and lifestyle,73.0,3.0,2021-01-11,9:44:00,Cash,4.0,0.33,219.0,72.27000000000001,1,Monday,9,Poor,24.090000000000003
9462,WALM056,Rowlett,Fashion accessories,22.0,1.0,2021-02-03,6:39:00,Cash,7.0,0.33,22.0,7.260000000000001,2,Wednesday,6,Good,7.260000000000001
9463,WALM032,Tyler,Home and lifestyle,18.0,1.0,2020-01-11,13:49:00,Cash,3.0,0.48,18.0,8.64,1,Saturday,13,Poor,8.64
9464,WALM099,Weatherford,Fashion accessories,30.0,1.0,2021-12-23,16:18:00,Cash,6.0,0.18,30.0,5.3999999999999995,12,Thursday,16,Fair,5.3999999999999995
9465,WALM099,Weatherford,Home and lifestyle,36.0,2.0,2021-01-06,13:22:00,Cash,3.0,0.18,72.0,12.959999999999999,1,Wednesday,13,Poor,6.4799999999999995
9466,WALM086,Rosenberg,Fashion accessories,82.0,3.0,2022-08-02,9:31:00,Cash,6.0,0.33,246.0,81.18,8,Tuesday,9,Fair,27.060000000000002
9467,WALM038,Sugar Land,Home and lifestyle,40.0,3.0,2023-03-26,13:30:00,Cash,6.0,0.48,120.0,57.599999999999994,3,Sunday,13,Fair,19.2
9468,WALM075,San Marcos,Fashion accessories,81.0,2.0,2023-01-02,9:39:00,Cash,5.0,0.33,162.0,53.46,1,Monday,9,Poor,26.73
9469,WALM050,Victoria,Home and lifestyle,26.0,1.0,2021-01-03,13:52:00,Credit card,5.0,0.48,26.0,12.48,1,Sunday,13,Poor,12.48
9470,WALM073,Seguin,Fashion accessories,49.0,3.0,2021-07-11,8:44:00,Cash,7.0,0.33,147.0,48.510000000000005,7,Sunday,8,Good,16.17
9471,WALM087,Waxahachie,Home and lifestyle,53.0,3.0,2022-08-07,9:20:00,Cash,7.0,0.33,159.0,52.470000000000006,8,Sunday,9,Good,17.490000000000002
9472,WALM069,Rockwall,Fashion accessories,28.0,2.0,2021-03-15,16:27:00,Cash,7.0,0.33,56.0,18.48,3,Monday,16,Good,9.24
9473,WALM029,Round Rock,Home and lifestyle,64.0,2.0,2022-03-19,11:17:00,Cash,6.0,0.48,128.0,61.44,3,Saturday,11,Fair,30.72
9474,WALM075,San Marcos,Fashion accessories,24.0,3.0,2022-08-30,12:44:00,Cash,3.0,0.33,72.0,23.76,8,Tuesday,12,Poor,7.920000000000001
9475,WALM084,Schertz,Home and lifestyle,71.0,3.0,2020-02-21,9:13:00,Cash,5.0,0.33,213.0,70.29,2,Friday,9,Poor,23.430000000000003
9476,WALM082,Weslaco,Fashion accessories,34.0,2.0,2021-03-29,8:08:00,Cash,4.0,0.33,68.0,22.44,3,Monday,8,Poor,11.22
9477,WALM038,Sugar Land,Home and lifestyle,50.0,1.0,2023-09-19,15:17:00,Cash,5.0,0.48,50.0,24.0,9,Tuesday,15,Poor,24.0
